author;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;underground;residential_complex
ASTERUS;https://www.cian.ru/sale/flat/288174274/;Москва;sale;flat;-1;-1;-1;202.0;36108389;Покровское-Стрешнево;;Тушинская;Алиа ЖК
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/284950902/;Москва;sale;flat;2;8;3;94.1;150000000;Пресненский;Малый Кисловский переулок;Арбатская;Рахманинов
;https://www.cian.ru/sale/flat/281534355/;Москва;sale;flat;31;32;3;64.2;38520000;Черемушки;Херсонская;Калужская;ONYX Deluxe
Monumental Group;https://www.cian.ru/sale/flat/285738148/;Москва;sale;flat;21;77;3;92.0;63999987;Пресненский;1-й Красногвардейский проезд;Деловой центр;NEVA TOWERS
MR Group;https://www.cian.ru/sale/flat/288265221/;Москва;sale;flat;16;27;3;79.5;38674201;Даниловский;Дубининская;Серпуховская;Павелецкая сити
Monumental Group;https://www.cian.ru/sale/flat/285552112/;Москва;sale;flat;7;38;3;96.0;49999987;Пресненский;1-й Красногвардейский проезд;Деловой центр;NEVA TOWERS
Sminex-Интеко;https://www.cian.ru/sale/flat/265095254/;Москва;sale;flat;3;13;3;91.9;39250000;Раменки;;Минская;Вест Гарден ЖК
PRIME;https://www.cian.ru/sale/flat/286726418/;Москва;sale;flat;5;5;3;73.0;17000000;Можайский;Толбухина;Кунцевская;
Пионер;https://www.cian.ru/sale/flat/288142323/;Москва;sale;flat;5;22;3;88.3;39661534;Марьина роща;Полковая;Савёловская;PRIDE
BARNES International Realty;https://www.cian.ru/sale/flat/280195593/;Москва;sale;flat;25;48;3;137.6;65000000;Щукино;Авиационная;Щукинская;Алые Паруса
Донстрой;https://www.cian.ru/sale/flat/288195984/;Москва;sale;flat;31;41;3;83.8;39704440;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
Cristall Realty;https://www.cian.ru/sale/flat/286598207/;Москва;sale;flat;8;30;3;60.1;31900000;Филевский парк;Береговой проезд;Багратионовская;Фили Град
ФСК;https://www.cian.ru/sale/flat/288331699/;Москва;sale;flat;-1;-1;-1;202.0;42931745;Хорошево-Мневники;;Хорошёво;Сидней Сити ЖК
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/285078074/;Москва;sale;flat;4;8;3;100.6;154000000;Хамовники;Льва Толстого;Парк Культуры;Литератор
Sminex-Интеко;https://www.cian.ru/sale/flat/281699246/;Москва;sale;flat;12;13;3;68.6;43150000;Раменки;;Минская;Вест Гарден ЖК
Contact Real Estate;https://www.cian.ru/sale/flat/286478391/;Москва;sale;flat;6;7;3;105.0;120000000;Якиманка;Большая Полянка;Полянка;Полянка/44
Мангазея;https://www.cian.ru/sale/flat/288319571/;Москва;sale;flat;19;21;3;99.6;43845912;Щукино;Щукинская;Стрешнево;Интонация
Kalinka Group;https://www.cian.ru/sale/flat/263770737/;Москва;sale;flat;5;9;3;150.0;85000000;Очаково-Матвеевское;Староволынская;Минская;Ближняя дача
