author;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;underground;residential_complex
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/284479147/;Москва;sale;flat;3;3;4;195.0;130000000;Покровское-Стрешнево;Ленинградское шоссе;Балтийская;TWEED PARK
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/285033236/;Москва;sale;flat;4;5;4;165.0;130000000;Замоскворечье;Голиковский переулок;Третьяковская;
Verges of estate;https://www.cian.ru/sale/flat/284846040/;Москва;sale;flat;10;13;4;203.4;130000000;Раменки;Мосфильмовская;Ломоносовский проспект;Воробьевы Горы
BARNES International Realty;https://www.cian.ru/sale/flat/272183349/;Москва;sale;flat;5;5;4;165.0;130000000;Басманный;Покровка;Курская;
Славянский Двор Остоженка;https://www.cian.ru/sale/flat/283532446/;Москва;sale;flat;12;21;4;135.0;130000000;Пресненский;2-я Звенигородская;Улица 1905 года;
FS PROPERTY;https://www.cian.ru/sale/flat/270674312/;Москва;sale;flat;10;17;4;203.5;130000000;Раменки;Мосфильмовская;Ломоносовский проспект;Воробьевы Горы
Smolenka Estate;https://www.cian.ru/sale/flat/283750266/;Москва;sale;flat;4;6;4;201.0;130000000;Беговой;3-я Ямского Поля;Белорусская;Art Residence
Point Estate Город;https://www.cian.ru/sale/flat/286254402/;Москва;sale;flat;2;9;4;109.0;129900000;Таганский;Серебрянический переулок;Китай-город;Титул на Серебрянической
MHEstate;https://www.cian.ru/sale/flat/286340904/;Москва;sale;flat;36;76;4;187.0;130000000;Пресненский;набережная Пресненская;Международная;Город Столиц
Kalinka Group;https://www.cian.ru/sale/flat/285383853/;Москва;sale;flat;2;9;4;109.0;129900000;Таганский;Серебрянический переулок;Китай-город;Титул на Серебрянической
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/258834522/;Москва;sale;flat;31;53;4;187.4;133382396;Раменки;Мосфильмовская;Парк Победы;Дом на Мосфильмовской
NIKA ESTATE;https://www.cian.ru/sale/flat/284659085/;Москва;sale;flat;75;95;4;188.5;133835000;Пресненский;набережная Пресненская;Деловой центр;Башня Федерация
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/287782406/;Москва;sale;flat;8;12;4;155.0;135000000;Пресненский;Трехгорный Вал;Улица 1905 года;Трилогия
BRIGHT ESTATE - городская недвижимость;https://www.cian.ru/sale/flat/288356768/;Москва;sale;flat;6;7;4;240.0;135000000;Раменки;Минская;;Золотые Ключи 1
Whitewill;https://www.cian.ru/sale/flat/282406816/;Москва;sale;flat;4;8;4;160.0;135000000;Мещанский;Малый Сухаревский переулок;Цветной бульвар;
Этажи Москва;https://www.cian.ru/sale/flat/279566001/;Москва;sale;flat;6;17;4;146.0;135000000;Пресненский;Сергея Макеева;Улица 1905 года;RedSide
ЛюксДом;https://www.cian.ru/sale/flat/281241446/;Москва;sale;flat;10;13;4;150.7;135000000;Хамовники;Усачева;Спортивная;Садовые кварталы
PEOPLE;https://www.cian.ru/sale/flat/286007332/;Москва;sale;flat;10;18;4;150.7;135000000;Хамовники;Усачева;Спортивная;Садовые кварталы
Kalinka Group;https://www.cian.ru/sale/flat/278538452/;Москва;sale;flat;12;53;4;150.0;135000000;Раменки;Мосфильмовская;Минская;Дом на Мосфильмовской
Moscow Estate;https://www.cian.ru/sale/flat/271072351/;Москва;sale;flat;2;6;4;200.0;135000000;Покровское-Стрешнево;Береговая;Стрешнево;
Century 21 Premium Property;https://www.cian.ru/sale/flat/286540240/;Москва;sale;flat;12;24;4;177.0;140000000;Беговой;Верхняя;Белорусская;Суббота
Времена года;https://www.cian.ru/sale/flat/281682926/;Москва;sale;flat;2;5;4;179.2;140000000;Хамовники;Усачева;Спортивная;Садовые кварталы
BELFORT;https://www.cian.ru/sale/flat/287590103/;Москва;sale;flat;12;24;4;177.0;140000000;Беговой;Верхняя;Белорусская;Суббота
Delight  Realty;https://www.cian.ru/sale/flat/284832420/;Москва;sale;flat;2;6;4;167.0;143500000;Хамовники;Зубовский проезд;Фрунзенская;Дом в Зубовском проезде
MHEstate;https://www.cian.ru/sale/flat/284849804/;Москва;sale;flat;2;6;4;167.0;144000000;Хамовники;Зубовский проезд;Парк Культуры;Дом в Зубовском проезде
SHOW ME;https://www.cian.ru/sale/flat/274687025/;Москва;sale;flat;6;6;4;332.0;145000000;Покровское-Стрешнево;Береговая;Стрешнево;
PEOPLE;https://www.cian.ru/sale/flat/270389686/;Москва;sale;flat;5;9;4;140.0;146000000;Хамовники;Саввинская набережная;Киевская;SAVVIN RIVER RESIDENCE
Ramenky Realty;https://www.cian.ru/sale/flat/276859994/;Москва;sale;flat;4;9;4;140.8;146000000;Хамовники;Саввинская набережная;Смоленская;SAVVIN RIVER RESIDENCE
TROIKA ESTATE;https://www.cian.ru/sale/flat/270127544/;Москва;sale;flat;13;21;4;174.3;145236960;Пресненский;Большой Тишинский переулок;Белорусская;
Verges of estate;https://www.cian.ru/sale/flat/288017498/;Москва;sale;flat;21;22;4;205.0;149900000;Очаково-Матвеевское;Нежинская;Давыдково;Городские резиденции SPIRES
Адрес;https://www.cian.ru/sale/flat/286688103/;Москва;sale;flat;2;8;4;180.0;150000000;Арбат;Гоголевский бульвар;Арбатская;Русский модерн
ЛюксДом;https://www.cian.ru/sale/flat/286597094/;Москва;sale;flat;4;22;4;214.0;149990000;Хорошевский;Чапаевский переулок;Аэропорт;Триумф-Палас
Verges of estate;https://www.cian.ru/sale/flat/280225140/;Москва;sale;flat;4;7;4;172.0;155000000;Раменки;Минская;Минская;Снегири Эко
Verges of estate;https://www.cian.ru/sale/flat/280215965/;Москва;sale;flat;4;7;4;172.0;155000000;Раменки;Минская;Минская;Снегири Эко
Capital Group;https://www.cian.ru/sale/flat/287996079/;Москва;sale;flat;17;18;4;152.4;154781567;Дорогомилово;;Киевская;Бадаевский ЖК
BARNES International Realty;https://www.cian.ru/sale/flat/272383528/;Москва;sale;flat;7;8;4;276.3;154000000;Арбат;Староконюшенный переулок;Арбатская;Клубный дом на Арбате
NIKA ESTATE;https://www.cian.ru/sale/flat/230604349/;Москва;sale;flat;7;7;4;276.3;154000000;Арбат;Староконюшенный переулок;Арбатская;Клубный дом на Арбате
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/286797218/;Москва;sale;flat;2;6;4;162.4;161374400;Пресненский;Скатертный переулок;Арбатская;
ЛюксДом;https://www.cian.ru/sale/flat/285498334/;Москва;sale;flat;3;3;4;170.2;161374400;Мещанский;переулок Печатников;Трубная;Печатников 12
Century 21 Premium Property;https://www.cian.ru/sale/flat/285077114/;Москва;sale;flat;5;9;4;126.0;160000000;Беговой;Верхняя;Белорусская;Оливковый дом
ЦАО НЕДВИЖИМОСТЬ;https://www.cian.ru/sale/flat/287813251/;Москва;sale;flat;2;5;4;170.0;161374400;Пресненский;Спиридоновка;Пушкинская;
Славянский Двор Остоженка;https://www.cian.ru/sale/flat/278229916/;Москва;sale;flat;2;8;4;170.0;160000000;Замоскворечье;Озерковская набережная;Новокузнецкая;Аквамарин
OXE CAPITAL - Элитная Недвижимость;https://www.cian.ru/sale/flat/283446258/;Москва;sale;flat;7;12;4;170.0;164000000;Хамовники;Малая Пироговская;Фрунзенская;Barrin House
Capital Group;https://www.cian.ru/sale/flat/283759968/;Москва;sale;flat;11;18;4;178.7;166399650;Дорогомилово;;Киевская;Бадаевский ЖК
Этажи Москва;https://www.cian.ru/sale/flat/287846416/;Москва;sale;flat;7;17;4;132.0;165000000;Раменки;Ломоносовский проспект;Университет;Dominion
PEOPLE;https://www.cian.ru/sale/flat/279149346/;Москва;sale;flat;6;7;4;178.7;165000000;Раменки;Минская;Минская;Снегири Эко
PEOPLE;https://www.cian.ru/sale/flat/285993641/;Москва;sale;flat;10;11;4;132.0;165000000;Хамовники;Трубецкая;Фрунзенская;
Kalinka Group;https://www.cian.ru/sale/flat/272274698/;Москва;sale;flat;10;18;4;133.0;165000000;Хамовники;Усачева;Фрунзенская;Садовые кварталы
Kalinka Group;https://www.cian.ru/sale/flat/282862974/;Москва;sale;flat;4;10;4;195.0;166000000;Хамовники;Еропкинский переулок;Парк Культуры;Еропкинский 16
Kalinka Group;https://www.cian.ru/sale/flat/238962752/;Москва;sale;flat;2;6;4;143.0;165000000;Хамовники;Усачева;Спортивная;Садовые кварталы
ЛюксДом;https://www.cian.ru/sale/flat/281241442/;Москва;sale;flat;10;11;4;127.1;165000000;Хамовники;Трубецкая;Фрунзенская;Садовые кварталы
BARNES International Realty;https://www.cian.ru/sale/flat/285246833/;Москва;sale;flat;10;11;4;132.0;169500000;Хамовники;Трубецкая;Фрунзенская;
ЛюксДом;https://www.cian.ru/sale/flat/278861974/;Москва;sale;flat;34;57;4;180.0;169443120;Хорошевский;Чапаевский переулок;Аэропорт;Триумф-Палас
FS PROPERTY;https://www.cian.ru/sale/flat/287588374/;Москва;sale;flat;2;8;4;161.8;169890000;Якиманка;переулок 2-й Хвостов;Полянка;Титул на Якиманке
Whitewill;https://www.cian.ru/sale/flat/284849749/;Москва;sale;flat;10;10;4;188.0;170000000;Тверской;Страстной бульвар;Пушкинская;
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/269900917/;Москва;sale;flat;2;9;4;210.6;170000000;Арбат;Поварская;Арбатская;
PEOPLE;https://www.cian.ru/sale/flat/286013791/;Москва;sale;flat;3;18;4;159.0;170000000;Хамовники;Усачева;Спортивная;Садовые кварталы
BARNES International Realty;https://www.cian.ru/sale/flat/278828409/;Москва;sale;flat;44;75;4;190.4;170000000;Пресненский;набережная Пресненская;Деловой центр;Город Столиц
Kalinka Group;https://www.cian.ru/sale/flat/287780154/;Москва;sale;flat;4;6;4;171.0;170000000;Хамовники;Усачева;Спортивная;Садовые кварталы
Moscow Estate;https://www.cian.ru/sale/flat/240742703/;Москва;sale;flat;2;8;4;210.0;170000000;Хамовники;1-й Зачатьевский переулок;Парк Культуры;Новая Остоженка
BARNES International Realty;https://www.cian.ru/sale/flat/277182053/;Москва;sale;flat;3;13;4;149.0;173023799;Тверской;Фадеева;Новослободская;Итальянский Квартал
Contact Real Estate;https://www.cian.ru/sale/flat/268961290/;Москва;sale;flat;8;11;4;156.05;171655000;Хамовники;Усачева;Спортивная;Садовые кварталы
SHOW ME;https://www.cian.ru/sale/flat/280247667/;Москва;sale;flat;13;20;4;166.3;174615000;Гагаринский;Косыгина;Воробьёвы горы;Фамильный дом Воробьево
PRIME;https://www.cian.ru/sale/flat/279968215/;Москва;sale;flat;2;12;4;190.0;175000000;Раменки;Улофа Пальме;Минская;Lake House
FS PROPERTY;https://www.cian.ru/sale/flat/285381968/;Москва;sale;flat;4;5;4;136.0;175000000;Арбат;переулок Романов;Библиотека им. Ленина;
ZIP Realty;https://www.cian.ru/sale/flat/277301489/;Москва;sale;flat;6;6;4;155.0;175000000;Замоскворечье;Садовническая набережная;Новокузнецкая;BALCHUG VIEWPOINT
Smolenka Estate;https://www.cian.ru/sale/flat/286484906/;Москва;sale;flat;2;8;4;125.8;176120000;Пресненский;Большой Палашевский переулок;Пушкинская;Большой Палашевский 10
GRAND ESTATE - Премиальная недвижимость;https://www.cian.ru/sale/flat/283765732/;Москва;sale;flat;3;5;4;160.0;175000000;Замоскворечье;Садовническая;Новокузнецкая;BALCHUG RESIDENCE
Istudio;https://www.cian.ru/sale/flat/287059534/;Москва;sale;flat;3;8;4;175.0;175000000;Раменки;Минская;Минская;Снегири Эко
FS PROPERTY;https://www.cian.ru/sale/flat/266604091/;Москва;sale;flat;3;5;4;220.9;177511840;Хамовники;Остоженка;Парк Культуры;
ALFA real estate;https://www.cian.ru/sale/flat/278510800/;Москва;sale;flat;22;30;4;170.0;180000000;Очаково-Матвеевское;Нежинская;Славянский бульвар;Кутузовская Ривьера
PEOPLE;https://www.cian.ru/sale/flat/286013420/;Москва;sale;flat;8;18;4;156.0;179400000;Хамовники;Усачева;Спортивная;Садовые кварталы
PEOPLE;https://www.cian.ru/sale/flat/281152633/;Москва;sale;flat;7;11;4;186.8;180000000;Хамовники;Ефремова;Спортивная;Садовые кварталы
Kalinka Group;https://www.cian.ru/sale/flat/286619418/;Москва;sale;flat;7;13;4;156.0;180000000;Хамовники;Усачева;Спортивная;Садовые кварталы
BARNES International Realty;https://www.cian.ru/sale/flat/284653090/;Москва;sale;flat;7;11;4;186.6;180000000;Хамовники;Ефремова;Спортивная;
Kalinka Group;https://www.cian.ru/sale/flat/277276020/;Москва;sale;flat;3;9;4;184.0;180025000;Хамовники;3-я Фрунзенская;Спортивная;La Defense
TWEED;https://www.cian.ru/sale/flat/280285294/;Москва;sale;flat;3;6;4;185.0;181546200;Хамовники;1-й Зачатьевский переулок;Кропоткинская;
ANT Development;https://www.cian.ru/sale/flat/274568554/;Москва;sale;flat;-1;-1;-1;202.0;184811422;Дорогомилово;;Парк Победы;Виктори Парк Резиденсез ЖК
PEOPLE;https://www.cian.ru/sale/flat/286475871/;Москва;sale;flat;7;9;4;180.0;185000000;Хамовники;7-й Ростовский переулок;Киевская;
Istudio;https://www.cian.ru/sale/flat/284930589/;Москва;sale;flat;3;10;4;180.0;185000000;Раменки;Минская;Минская;Снегири Эко
ALFA real estate;https://www.cian.ru/sale/flat/278729171/;Москва;sale;flat;2;8;4;186.0;186000000;Хамовники;1-й Зачатьевский переулок;Парк Культуры;Новая Остоженка
OXE CAPITAL - Элитная Недвижимость;https://www.cian.ru/sale/flat/287953686/;Москва;sale;flat;4;4;4;232.0;189000000;Таганский;4-й Крутицкий переулок;Пролетарская;
ID 413522;https://www.cian.ru/sale/flat/283445909/;Москва;sale;flat;7;18;4;157.6;188808048;Хамовники;Комсомольский проспект;Спортивная;
CENTURY 21;https://www.cian.ru/sale/flat/284394505/;Москва;sale;flat;3;7;4;207.5;190000000;Хамовники;переулок 1-й Тружеников;Парк Культуры;Дом в Хамовниках
Винидиктов и Партнеры;https://www.cian.ru/sale/flat/285858389/;Москва;sale;flat;3;6;4;230.0;190000000;Хамовники;1-й Зачатьевский переулок;Кропоткинская;
ANT Development;https://www.cian.ru/sale/flat/283856124/;Москва;sale;flat;22;34;4;177.4;193023441;Дорогомилово;Поклонная;Парк Победы;Поклонная 9
Contact Real Estate;https://www.cian.ru/sale/flat/266202113/;Москва;sale;flat;19;21;4;139.0;191500000;Пресненский;2-я Звенигородская;Улица 1905 года;Lucky
PEOPLE;https://www.cian.ru/sale/flat/280614202/;Москва;sale;flat;12;21;4;161.5;195000000;Пресненский;2-я Звенигородская;Улица 1905 года;Lucky
Capital Group;https://www.cian.ru/sale/flat/283759896/;Москва;sale;flat;15;18;4;177.9;197050904;Дорогомилово;;Киевская;Бадаевский ЖК
SHESHIN HOUSE;https://www.cian.ru/sale/flat/272296056/;Москва;sale;flat;3;10;4;200.0;197000000;Раменки;Минская;Минская;Снегири Эко
Этажи Москва;https://www.cian.ru/sale/flat/273921984/;Москва;sale;flat;2;5;4;145.0;198000000;Хамовники;Нащокинский переулок;;Академия
Istudio;https://www.cian.ru/sale/flat/285002599/;Москва;sale;flat;4;10;4;200.0;199000000;Раменки;Минская;Минская;Снегири Эко
PEOPLE;https://www.cian.ru/sale/flat/280639578/;Москва;sale;flat;19;21;4;136.0;200000000;Пресненский;2-я Звенигородская;Баррикадная;Lucky
PEOPLE;https://www.cian.ru/sale/flat/280637528/;Москва;sale;flat;19;21;4;139.0;200000000;Пресненский;2-я Звенигородская;Баррикадная;Lucky
Premium Moscow;https://www.cian.ru/sale/flat/282594793/;Москва;sale;flat;9;11;4;199.37;203000000;Хамовники;Усачева;Спортивная;Садовые кварталы
PEOPLE;https://www.cian.ru/sale/flat/282630304/;Москва;sale;flat;5;6;4;160.0;205000000;Замоскворечье;Садовническая набережная;Новокузнецкая;BALCHUG VIEWPOINT
FS PROPERTY;https://www.cian.ru/sale/flat/265312351/;Москва;sale;flat;2;7;4;162.0;206500000;Арбат;Малая Молчановка;Арбатская;
Основа;https://www.cian.ru/sale/flat/286250319/;Москва;sale;flat;-1;-1;-1;202.0;206930000;Красносельский;проспект Академика Сахарова;Красные ворота;RED7
PRIME;https://www.cian.ru/sale/flat/287890075/;Москва;sale;flat;2;13;4;208.0;209786720;Хамовники;1-й Неопалимовский переулок;Смоленская;Венский дом
Verges of estate;https://www.cian.ru/sale/flat/280992894/;Москва;sale;flat;4;8;4;170.0;210000000;Раменки;Минская;Минская;Снегири Эко
TOP BROKER estate;https://www.cian.ru/sale/flat/284513463/;Москва;sale;flat;4;5;4;227.0;210000000;Хамовники;2-й Обыденский переулок;Кропоткинская;
BARNES International Realty;https://www.cian.ru/sale/flat/287585690/;Москва;sale;flat;13;16;4;178.0;210000000;Арбат;1-й Смоленский переулок;Смоленская;Новопесковский
Kalinka Group;https://www.cian.ru/sale/flat/282816208/;Москва;sale;flat;5;6;4;157.0;210000000;Замоскворечье;Садовническая набережная;Новокузнецкая;BALCHUG VIEWPOINT
Этажи Москва;https://www.cian.ru/sale/flat/281163864/;Москва;sale;flat;16;17;4;198.0;212500000;Раменки;Мичуринский проспект;Раменки;Дипломат
PEOPLE;https://www.cian.ru/sale/flat/279555865/;Москва;sale;flat;6;7;4;250.9;213265000;Якиманка;Лаврушинский переулок;Третьяковская;Лаврушинский 11
Капиталъ-Недвижимость;https://www.cian.ru/sale/flat/274748237/;Москва;sale;flat;6;6;4;126.0;212000000;Замоскворечье;Большой Ордынский переулок;Третьяковская;Собрание клубных домов ORDYNKA
Whitewill;https://www.cian.ru/sale/flat/284842575/;Москва;sale;flat;9;12;4;195.0;215000000;Хамовники;Усачева;Спортивная;Садовые кварталы
PEOPLE;https://www.cian.ru/sale/flat/286005994/;Москва;sale;flat;9;18;4;195.0;215000000;Хамовники;Усачева;Спортивная;Садовые кварталы
Kalinka Group;https://www.cian.ru/sale/flat/282233203/;Москва;sale;flat;9;11;4;200.0;215000000;Хамовники;Усачева;Спортивная;Садовые кварталы
Gethome;https://www.cian.ru/sale/flat/265641757/;Москва;sale;flat;5;12;4;172.0;216279749;Пресненский;Спиридоновка;Тверская;
Gethome;https://www.cian.ru/sale/flat/283043438/;Москва;sale;flat;5;8;4;184.6;220000000;Пресненский;Большой Палашевский переулок;Пушкинская;Большой Палашевский 10
PRIME;https://www.cian.ru/sale/flat/286259627/;Москва;sale;flat;40;60;4;175.0;220524660;Пресненский;набережная Пресненская;Деловой центр;Imperia Tower
КомСервис;https://www.cian.ru/sale/flat/285925030/;Москва;sale;flat;4;7;4;148.6;222900000;Хамовники;2-й Неопалимовский переулок;Парк Культуры;Клубный особняк High Garden
Пионер;https://www.cian.ru/sale/flat/279362278/;Москва;sale;flat;6;11;4;217.1;223534192;Даниловский;Дербеневская;Павелецкая;OPUS
BARNES International Realty;https://www.cian.ru/sale/flat/277713839/;Москва;sale;flat;5;5;4;198.0;225924160;Пресненский;Большой Палашевский переулок;Пушкинская;
Kalinka Group;https://www.cian.ru/sale/flat/282551748/;Москва;sale;flat;6;8;4;170.0;228300000;Раменки;Мосфильмовская;Фрунзенская;Вишневый сад
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/285609615/;Москва;sale;flat;7;11;4;150.0;230000000;Хамовники;Погодинская;Фрунзенская;GRAND DELUXE на Плющихе
FS PROPERTY;https://www.cian.ru/sale/flat/234154895/;Москва;sale;flat;2;7;4;152.0;230000000;Пресненский;Хлыновский тупик;Арбатская;
Verges of estate;https://www.cian.ru/sale/flat/269318598/;Москва;sale;flat;10;16;4;190.0;230000000;Замоскворечье;Мытная;Серпуховская;Английский квартал
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/244599547/;Москва;sale;flat;1;8;4;335.7;230236890;Хамовники;переулок Хилков;Кропоткинская;Парк Палас
Kalinka Group;https://www.cian.ru/sale/flat/279295702/;Москва;sale;flat;7;11;4;149.0;230000000;Хамовники;Погодинская;Фрунзенская;GRAND DELUXE на Плющихе
САДОВЫЕ КВАРТАЛЫ. Офис продаж;https://www.cian.ru/sale/flat/288415719/;Москва;sale;flat;6;8;4;196.61;236000000;Хамовники;Усачева;Спортивная;Садовые кварталы
PEOPLE;https://www.cian.ru/sale/flat/274494294/;Москва;sale;flat;7;11;4;149.0;238400000;Хамовники;Погодинская;Фрунзенская;GRAND DELUXE на Плющихе
Moscow Estate;https://www.cian.ru/sale/flat/269643177/;Москва;sale;flat;7;7;4;240.0;239000000;Тверской;3-я Тверская-Ямская;Маяковская;
OXE CAPITAL - Элитная Недвижимость;https://www.cian.ru/sale/flat/239000665/;Москва;sale;flat;6;7;4;340.0;242061600;Якиманка;Большая Полянка;Полянка;
Gethome;https://www.cian.ru/sale/flat/287970408/;Москва;sale;flat;10;12;4;178.0;242061600;Тверской;1-й Тверской-Ямской переулок;Маяковская;
Whitewill;https://www.cian.ru/sale/flat/284849748/;Москва;sale;flat;10;10;4;212.0;250000000;Тверской;Страстной бульвар;Пушкинская;
PRIME;https://www.cian.ru/sale/flat/286371207/;Москва;sale;flat;6;7;4;240.0;260000000;Хамовники;1-й Зачатьевский переулок;Кропоткинская;
TimeProperty;https://www.cian.ru/sale/flat/271560787/;Москва;sale;flat;6;7;4;240.0;260000000;Хамовники;1-й Зачатьевский переулок;Кропоткинская;
ЛюксДом;https://www.cian.ru/sale/flat/286647630/;Москва;sale;flat;10;11;4;183.5;259000000;Дорогомилово;;Парк Победы;Виктори Парк Резиденсез ЖК
TWEED;https://www.cian.ru/sale/flat/282560074/;Москва;sale;flat;6;7;4;215.0;260000000;Хамовники;1-й Зачатьевский переулок;Кропоткинская;
Verges of estate;https://www.cian.ru/sale/flat/273354787/;Москва;sale;flat;3;6;4;168.0;270000000;Хамовники;Пожарский переулок;Кропоткинская;Villa Grace
BARNES International Realty;https://www.cian.ru/sale/flat/277660074/;Москва;sale;flat;1;6;4;225.0;275000000;Покровское-Стрешнево;Никольский тупик;Тушинская;
FS PROPERTY;https://www.cian.ru/sale/flat/287967334/;Москва;sale;flat;5;8;4;261.0;280000000;Пресненский;Малый Козихинский переулок;Пушкинская;
Капиталъ-Недвижимость;https://www.cian.ru/sale/flat/286419823/;Москва;sale;flat;7;7;4;265.0;290000000;Якиманка;Большая Полянка;Полянка;Полянка/44
BARNES International Realty;https://www.cian.ru/sale/flat/277627011/;Москва;sale;flat;4;11;4;202.0;290500000;Хамовники;Погодинская;Фрунзенская;GRAND DELUXE на Плющихе
FS PROPERTY;https://www.cian.ru/sale/flat/285874806/;Москва;sale;flat;5;14;4;210.0;299000000;Пресненский;переулок Капранова;Краснопресненская;Park House
Kalinka Group;https://www.cian.ru/sale/flat/275876368/;Москва;sale;flat;12;16;4;200.0;299000000;Раменки;Воробьевское шоссе;Студенческая;Воробьёв Дом
Егор Холодов;https://www.cian.ru/sale/flat/275749328/;Москва;sale;flat;15;15;4;237.0;300000000;Пресненский;2-я Звенигородская;Улица 1905 года;Lucky
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/288088676/;Москва;sale;flat;6;8;4;233.2;303160000;Хамовники;переулок Хилков;Парк Культуры;Парк Палас
OXE CAPITAL - Элитная Недвижимость;https://www.cian.ru/sale/flat/283710850/;Москва;sale;flat;2;7;4;178.0;311000000;Хамовники;Ефремова;Спортивная;Knightsbridge Private Park
Moscow Estate;https://www.cian.ru/sale/flat/275370966/;Москва;sale;flat;3;9;4;178.0;310999999;Хамовники;Ефремова;Спортивная;Knightsbridge Private Park
PEOPLE;https://www.cian.ru/sale/flat/285499314/;Москва;sale;flat;6;8;4;193.0;320000000;Арбат;Гоголевский бульвар;Арбатская;Русский модерн
VESPER;https://www.cian.ru/sale/flat/272819968/;Москва;sale;flat;-1;-1;-1;3.0;324885000;Пресненский;2-я Звенигородская;Улица 1905 года;Lucky
Webster;https://www.cian.ru/sale/flat/278002626/;Москва;sale;flat;2;7;4;260.0;340000000;Хамовники;Молочный переулок;Кропоткинская;Новая Остоженка
Whitewill;https://www.cian.ru/sale/flat/281889962/;Москва;sale;flat;5;8;4;260.1;339900000;Арбат;Арбат;Смоленская;Turandot Residences
Kalinka Group;https://www.cian.ru/sale/flat/262730255/;Москва;sale;flat;11;18;4;229.0;343500000;Хамовники;Усачева;Спортивная;Садовые кварталы
OXE CAPITAL - Элитная Недвижимость;https://www.cian.ru/sale/flat/239000755/;Москва;sale;flat;2;6;4;249.0;350000000;Хамовники;переулок Коробейников;Кропоткинская;Кристалл Хаус
Premium Moscow;https://www.cian.ru/sale/flat/280752402/;Москва;sale;flat;6;8;4;215.0;350000000;Арбат;Большой Афанасьевский переулок;Кропоткинская;
Славянский Двор Остоженка;https://www.cian.ru/sale/flat/279522226/;Москва;sale;flat;2;6;4;249.0;350000000;Хамовники;переулок Коробейников;Парк Культуры;Кристалл Хаус
BARNES International Realty;https://www.cian.ru/sale/flat/269047716/;Москва;sale;flat;2;6;4;249.3;350000000;Хамовники;переулок Коробейников;Парк Культуры;Кристалл Хаус
OXE CAPITAL - Элитная Недвижимость;https://www.cian.ru/sale/flat/275261552/;Москва;sale;flat;5;6;4;210.0;363092400;Хамовники;переулок Коробейников;Кропоткинская;Кристалл Хаус
BARNES International Realty;https://www.cian.ru/sale/flat/272819678/;Москва;sale;flat;2;8;4;245.9;363092400;Хамовники;переулок Хилков;Парк Культуры;Парк Палас
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/283680407/;Москва;sale;flat;12;12;4;271.6;380240000;Тверской;2-я Брестская;Маяковская;Резиденция Тверская
BARNES International Realty;https://www.cian.ru/sale/flat/280730557/;Москва;sale;flat;1;9;4;202.0;400000000;Хамовники;Ефремова;Спортивная;Knightsbridge Private Park
Kalinka Group;https://www.cian.ru/sale/flat/281590820/;Москва;sale;flat;3;14;4;200.0;397954739;Хамовники;Усачева;Фрунзенская;Садовые кварталы
Kalinka Group;https://www.cian.ru/sale/flat/278755689/;Москва;sale;flat;1;9;4;202.0;400000000;Хамовники;Ефремова;Спортивная;Knightsbridge Private Park
Point Estate Город;https://www.cian.ru/sale/flat/286397667/;Москва;sale;flat;57;63;4;250.0;430000000;Пресненский;1-й Красногвардейский проезд;Международная;NEVA TOWERS
PEOPLE;https://www.cian.ru/sale/flat/279147618/;Москва;sale;flat;4;7;4;225.7;455277526;Раменки;Минская;Минская;Снегири Эко
Sminex-Интеко;https://www.cian.ru/sale/flat/281050977/;Москва;sale;flat;8;14;4;200.8;463740000;Якиманка;;Полянка;Лаврушинский ЖК
PEOPLE;https://www.cian.ru/sale/flat/280283434/;Москва;sale;flat;3;5;4;300.0;480000000;Хамовники;Нащокинский переулок;Кропоткинская;Академия
Premium Realty;https://www.cian.ru/sale/flat/282530241/;Москва;sale;flat;2;4;4;229.0;503488128;Хамовники;Пречистенская набережная;Парк Культуры;Кленовый DOM
FS PROPERTY;https://www.cian.ru/sale/flat/286114192/;Москва;sale;flat;2;5;4;229.0;517366326;Хамовники;Пречистенская набережная;Парк Культуры;Кленовый DOM
BARNES International Realty;https://www.cian.ru/sale/flat/273139640/;Москва;sale;flat;2;5;4;229.0;517366326;Хамовники;Пречистенская набережная;Парк Культуры;Кленовый DOM
Sminex-Интеко;https://www.cian.ru/sale/flat/281914903/;Москва;sale;flat;5;5;4;211.25;542680000;Тверской;;Площадь Революции;Ильинка 3/8 ЖК
Sminex-Интеко;https://www.cian.ru/sale/flat/277524786/;Москва;sale;flat;4;4;4;186.86;561470000;Тверской;;Площадь Революции;Ильинка 3/8 ЖК
Метриум-Премиум Городская недвижимость;https://www.cian.ru/sale/flat/278854032/;Москва;sale;flat;4;6;4;231.1;564810400;Хамовники;Курсовой переулок;Кропоткинская;Nabokov
